gate_score,accepted,hispanic,black,english_learner,special_ed,frpl,male,college,earnings
91.36,0,1,1,1,0,1,0,1,84692.45209
91.36,0,0,0,0,0,0,0,0,81605.12959
91.36,0,0,0,1,0,0,0,1,96719.92129
91.36,0,0,0,1,0,1,0,1,63792.87449
91.36,0,0,0,0,0,1,0,1,37696.75198
91.3,0,0,0,0,0,0,0,0,92918.59918
91.3,0,0,0,0,0,0,1,0,87459.06623
91.3,0,0,0,1,0,1,0,1,103328.769
91.3,0,0,0,0,0,0,0,0,103294.0553
91.28,0,0,0,0,0,1,0,0,92726.92219
91.28,0,0,0,0,0,0,1,1,88609.32059
91.28,0,0,0,0,0,1,1,1,90701.95717
91.28,0,0,0,0,0,1,0,1,124749.1944
91.28,0,1,0,0,0,0,0,1,103011.9016
91.28,0,0,0,0,0,0,1,1,76447.53845
91.28,0,0,0,0,0,1,1,1,92008.99692
91.28,0,0,0,0,0,1,1,1,49404.75387
91.28,0,0,0,0,0,1,1,1,83679.98092
91.28,0,0,0,0,0,1,0,0,67941.19342
91.28,0,0,0,0,0,0,0,0,99406.56968
91.28,0,1,0,1,1,1,1,0,113724.3872
91.28,0,0,0,0,1,0,0,0,102407.6703
91.28,0,1,0,0,0,0,0,1,90763.27046
91.28,0,0,0,0,0,0,1,1,68259.47405
91.28,0,0,0,0,0,1,1,0,148003.6525
91.2,0,0,0,1,0,1,0,1,130419.8052
91.2,0,0,0,0,0,1,1,1,60081.10336
91.2,0,1,0,0,0,0,0,0,75305.97598
91.2,0,0,0,0,0,1,0,1,69338.33238
91.2,0,0,0,0,0,1,0,0,80413.70795
91.2,0,0,0,1,0,1,1,0,54002.68621
91.2,0,0,0,0,0,0,0,1,82162.06218
91.2,0,0,0,0,0,1,1,0,90023.16197
91.18,0,0,0,0,0,0,1,0,101520.928
91.18,0,0,0,0,0,0,1,1,31070.6001
91.18,0,1,0,1,0,1,1,0,47429.4063
91.18,0,0,0,0,0,1,0,0,84710.66308
91.18,0,0,0,0,0,0,1,0,62292.02003
91.18,0,0,0,0,0,1,0,1,91199.35439
91.18,0,0,0,1,0,1,0,1,76770.37671
91.18,0,0,0,0,0,1,1,1,51970.98512
91.18,0,0,0,0,0,1,0,1,66330.36877
91.18,0,0,0,1,0,1,1,1,72101.10996
91.18,0,0,0,0,0,1,1,1,65169.89468
91.18,0,1,0,0,0,0,0,1,68800.29978
91.17,0,0,0,0,1,1,0,0,84126.05571
91.17,0,0,0,0,0,1,1,1,55041.98936
91.17,0,0,0,1,1,0,1,0,57442.46532
91.17,0,0,0,0,0,0,1,0,72794.89348
91.17,0,0,0,0,0,1,0,1,97645.46456
91.17,0,0,0,0,0,0,1,0,84980.12299
91.17,0,0,0,0,0,1,0,1,77908.55258
91.17,0,0,0,0,0,0,1,1,50834.89343
91.17,0,0,0,1,0,0,0,1,127999.5525
91.17,0,0,0,1,0,1,0,1,88407.81343
91.17,0,0,0,0,0,0,1,1,35419.0838
91.17,0,0,0,0,0,1,1,1,71832.04673
91.12,0,0,0,0,0,1,1,0,77163.95537
91.12,0,0,0,0,0,1,1,0,78670.95443
91.12,0,0,0,0,1,0,1,0,39999.47835
91.12,0,0,0,0,0,1,1,1,82434.15871
91.12,0,0,0,0,1,0,1,1,88600.27404
91.12,0,0,0,0,0,1,1,1,70008.79917
91.12,0,0,0,0,1,0,1,1,95245.88932
91.12,0,0,0,1,0,0,1,1,79897.08295
91.12,0,0,0,0,0,1,1,1,70583.04693
91.12,0,0,0,0,0,0,1,0,104184.8772
91.12,0,0,0,0,0,1,0,1,51114.2881
91.12,0,0,0,0,0,0,1,1,74534.39791
91.12,0,0,0,0,0,1,0,1,96575.49651
91.12,0,1,0,1,0,0,0,1,76492.3954
91.12,0,0,0,0,0,1,1,1,91638.69917
91.12,0,0,0,0,0,0,1,1,81200.89865
91.09,0,0,0,0,0,1,0,0,100503.0943
91.09,0,0,0,0,0,0,0,0,70838.58495
91.09,0,0,0,1,0,1,1,0,54633.53635
91.09,0,0,0,0,0,0,1,1,95834.19599
91.09,0,0,0,0,0,1,1,0,123920.7889
91.09,0,0,0,0,0,1,1,1,92013.79689
91.09,0,0,0,1,0,0,1,1,76385.07601
91.09,0,0,0,0,0,1,1,0,91097.43901
91.09,0,0,0,0,0,1,0,1,66476.9061
91.09,0,0,0,0,0,1,1,0,70501.53656
91.09,0,0,0,0,0,1,0,0,79849.32064
91.09,0,0,0,0,0,1,1,1,87474.84298
91.08,0,0,1,1,0,1,1,1,60833.54312
91.08,0,0,0,0,0,0,1,0,46419.42782
91.08,0,0,0,1,0,1,1,0,112722.2871
91.08,0,0,0,0,0,0,0,1,47115.90571
91.08,0,0,0,0,1,1,1,1,108163.7645
91.08,0,0,0,0,0,1,0,1,83213.79685
91.08,0,0,0,1,0,1,1,0,68217.14942
91.08,0,1,0,0,0,0,1,1,61986.86598
91.08,0,0,0,0,0,1,0,0,98286.25286
91.08,0,0,0,0,0,1,1,1,54990.46838
91.08,0,0,0,0,0,0,0,1,101795.5462
91.08,0,0,0,0,0,1,1,0,83817.12951
91.08,0,0,0,1,0,0,1,0,54519.34802
91.08,0,0,0,1,0,0,0,1,93650.34868
91.08,0,1,0,0,0,0,1,1,90310.74506
91.08,0,0,1,1,0,1,0,1,87241.72886
91.08,0,0,0,1,0,1,0,1,83128.87618
91.08,0,0,0,0,0,1,1,1,56154.41816
91.08,0,0,0,0,0,0,1,1,86781.24315
91.08,0,0,0,1,0,1,0,1,84787.05834
91.08,0,1,0,0,0,1,1,1,100554.5674
91.08,0,0,0,1,0,1,1,0,62674.46685
91.08,0,0,0,0,1,1,1,1,50972.51795
91.08,0,0,1,0,0,1,1,0,84539.37991
91.07,0,0,0,0,0,1,1,1,100534.9921
91.07,0,1,0,0,0,1,1,1,92729.6148
91.07,0,0,0,0,0,1,1,0,110030.299
91.07,0,0,0,0,0,0,1,1,94125.47318
91.07,0,0,0,0,0,1,1,1,102997.9376
91.07,0,0,0,1,0,1,1,1,120307.3699
91.07,0,0,0,0,0,0,1,0,69556.57732
91.07,0,0,0,1,0,1,0,1,74130.11264
91.07,0,0,0,0,1,0,0,1,70706.67688
91.07,0,0,0,1,0,1,0,1,107204.9022
91.07,0,0,0,0,0,1,0,1,84565.57726
91.07,0,0,0,0,0,1,1,1,87573.2535
91.06,0,0,0,0,0,0,1,1,77216.51282
91.06,0,0,0,0,0,0,0,1,100520.5217
91.06,0,0,0,0,0,1,1,1,69856.59947
91.06,0,0,0,0,0,0,0,1,89583.05376
91.06,0,0,0,0,1,1,0,0,95862.58337
91.06,0,0,0,0,0,0,1,1,101595.2406
91.06,0,0,0,0,0,0,1,1,22618.22656
91.06,0,0,0,1,0,0,0,0,74051.79679
91.06,0,0,0,0,0,0,1,1,119111.3298
91.06,0,0,0,0,0,0,0,0,90163.36474
91.06,0,0,0,1,0,0,0,1,107252.554
91.06,0,0,0,0,0,0,1,0,79876.13842
91.06,0,0,0,0,1,1,1,1,111880.0355
91.06,0,0,0,0,0,1,1,1,38150.98664
91.06,0,0,0,0,0,0,1,1,104968.8921
91.06,0,0,0,0,1,0,0,1,79930.08595
91.06,0,0,0,1,0,0,0,0,32748.91925
91.06,0,0,0,0,0,0,0,0,57825.12191
91.06,0,0,0,0,0,0,1,1,57522.55116
91.06,0,0,0,0,0,1,0,1,74084.53456
91.06,0,0,0,0,1,1,1,1,105255.871
91.06,0,0,0,0,1,1,1,1,36543.68249
91.06,0,0,0,1,0,0,1,1,111017.4764
91.06,0,1,0,0,0,0,0,1,57911.75096
91.06,0,0,0,0,0,1,1,1,63684.56149
91.06,0,0,0,0,0,0,1,1,95639.43339
91.06,0,0,0,0,0,0,1,1,73033.35583
91.06,0,0,0,0,0,1,1,1,94846.94549
91.06,0,0,0,0,0,0,1,1,34292.69509
91.06,0,0,0,0,0,0,1,1,63046.16265
91.06,0,0,0,0,0,0,1,1,64049.14868
91.06,0,0,0,1,0,1,1,0,105880.2624
91.05,0,0,0,0,0,0,1,1,79571.51345
91.05,0,0,0,0,0,1,0,1,100204.4619
91.05,0,0,0,0,0,0,0,1,116670.4224
91.05,0,0,0,0,1,0,1,1,54417.90575
91.05,0,0,0,0,0,1,1,1,84576.23538
91.05,0,0,0,0,0,1,1,1,121757.5965
91.05,0,0,0,0,0,1,0,1,85280.85266
91.05,0,0,0,0,0,1,1,0,53564.77683
91.03,0,0,0,0,1,0,1,1,80887.92869
91.03,0,0,0,0,0,1,1,1,67812.86607
91.03,0,0,0,1,0,1,1,1,82684.96255
91.03,0,0,0,1,0,1,0,1,90455.09513
91.03,0,0,0,0,0,0,1,1,90720.66539
91.03,0,0,0,0,0,0,1,0,108931.7771
91.03,0,0,0,1,0,0,0,0,72798.35931
91.03,0,0,0,0,0,0,1,1,106999.9898
91.02,0,0,0,0,0,1,1,1,91552.41572
91.02,0,0,0,0,0,1,1,1,84026.13346
91.02,0,0,1,0,0,1,1,1,120222.3985
91.02,0,0,0,0,0,1,0,1,100305.1511
91.02,0,0,0,0,0,1,0,1,114936.1905
91.02,0,0,1,0,0,0,1,1,61891.15954
91.02,0,1,0,1,0,0,0,0,79340.35851
91.02,0,0,0,1,0,1,1,1,70301.41674
90.99,0,0,0,1,0,1,1,0,101682.5415
90.99,0,0,0,0,0,0,1,1,81732.88213
90.99,0,0,0,1,0,0,0,1,109721.6645
90.99,0,1,0,0,0,0,1,0,102653.4766
90.99,0,0,0,0,0,1,1,1,65232.30602
90.99,0,1,0,0,0,1,1,1,85235.48584
90.99,0,0,1,0,0,1,0,1,71987.36659
90.99,0,0,0,1,0,0,0,1,85077.34724
90.97,0,0,0,1,0,0,0,1,83274.62559
90.97,0,0,0,0,1,0,1,1,100319.9787
90.97,0,0,0,0,0,0,0,1,42760.39561
90.97,0,0,0,0,0,1,0,1,68313.20437
90.97,0,0,0,1,0,0,1,1,62227.69359
90.97,0,0,0,0,0,0,0,1,99100.43049
90.97,0,0,0,1,0,0,1,1,68985.42426
90.97,0,1,0,1,0,0,1,0,98950.37546
90.97,0,0,0,1,0,1,1,0,50885.39716
90.97,0,1,0,0,0,1,0,1,57596.80343
90.97,0,0,0,1,0,1,1,1,88928.08824
90.97,0,0,0,1,0,0,0,0,94592.62916
90.97,0,0,0,0,0,0,0,1,108428.8054
90.97,0,0,0,0,0,1,1,1,75429.48723
90.97,0,1,0,0,0,1,0,1,114118.5525
90.97,0,0,0,0,0,1,1,1,94108.46545
90.96,0,0,0,1,0,0,1,1,58585.66638
90.96,0,0,0,0,0,1,0,1,130790.9449
90.96,0,0,0,0,0,0,1,1,79596.67813
90.96,0,0,0,0,0,0,0,0,83426.76248
90.96,0,0,0,1,0,0,0,1,90275.19876
90.96,0,0,0,0,0,1,1,1,67860.11378
90.96,0,0,0,0,0,1,1,1,71058.00582
90.96,0,0,0,0,0,1,0,1,84859.06952
90.93,0,0,0,0,0,1,1,1,74773.07863
90.93,0,0,0,0,0,0,1,1,49225.02938
90.93,0,0,0,0,0,0,1,1,120426.6751
90.93,0,1,0,0,0,0,1,1,86522.04851
90.9,0,0,0,1,1,0,0,1,96039.96952
90.9,0,0,0,0,0,0,1,1,85459.51288
90.9,0,0,0,0,0,0,1,0,83512.99469
90.9,0,0,0,0,0,1,1,0,76786.23568
90.89,0,0,0,0,0,0,0,1,65771.34099
90.89,0,0,0,0,0,1,1,0,103337.7024
90.89,0,0,0,0,0,0,0,1,110168.9427
90.89,0,0,0,0,0,1,0,1,95541.9635
90.89,0,0,0,0,0,0,1,0,81831.08907
90.89,0,0,0,1,0,0,1,0,83121.60853
90.89,0,0,1,1,0,1,1,1,106764.1073
90.89,0,0,0,0,0,0,1,1,90051.70176
90.89,0,0,0,0,0,0,0,1,95543.50501
90.89,0,0,0,0,0,0,1,1,101710.5913
90.89,0,0,0,0,0,0,1,0,79232.77786
90.89,0,0,0,0,0,0,1,1,92838.0829
90.89,0,0,0,1,0,1,0,0,96476.30874
90.89,0,0,0,1,0,0,1,0,81146.16046
90.89,0,0,0,0,0,0,0,0,54009.41222
90.89,0,0,0,0,0,0,0,1,52447.86921
90.89,0,0,0,0,0,1,1,1,60417.17486
90.89,0,0,0,0,1,0,1,1,90769.69801
90.89,0,0,0,1,0,0,0,1,91284.20973
90.89,0,0,0,0,0,0,1,1,47650.3949
90.89,0,0,1,0,0,1,0,1,74977.80661
90.89,0,0,0,1,0,1,1,0,113279.2321
90.89,0,0,0,1,0,0,0,0,60692.68694
90.89,0,0,0,0,0,1,0,1,82434.46825
90.89,0,0,0,0,0,0,1,1,66964.17843
90.89,0,0,0,0,0,0,1,1,85911.6513
90.89,0,0,0,0,0,0,1,1,76370.8317
90.89,0,0,0,0,0,1,0,1,63172.05461
90.88,0,0,0,0,0,1,1,0,67244.92377
90.88,0,0,0,0,0,0,1,0,69094.82125
90.88,0,0,0,0,0,1,0,1,49136.3878
90.88,0,0,0,0,0,1,1,1,85809.11464
90.88,0,0,0,0,0,0,0,1,96041.99799
90.88,0,0,0,0,0,0,1,1,100842.5275
90.88,0,1,0,0,0,0,1,1,101873.7657
90.88,0,0,0,0,0,1,0,0,92610.48369
90.84,0,0,0,0,0,1,1,1,112971.9606
90.84,0,0,0,0,0,0,0,0,65527.20966
90.84,0,0,1,0,0,1,0,1,64708.9366
90.84,0,1,0,0,0,1,0,1,96277.77403
90.84,0,0,0,1,0,0,1,1,114469.8097
90.84,0,0,0,0,0,0,1,0,41195.14896
90.84,0,0,0,0,1,0,1,0,86230.53808
90.84,0,0,0,1,0,0,0,1,75654.17129
90.84,0,0,0,1,0,1,0,0,110701.6749
90.84,0,0,0,0,0,0,0,1,92129.63836
90.84,0,0,0,0,1,1,0,1,108112.6185
90.84,0,0,0,0,0,0,1,1,79812.56888
90.84,0,0,0,1,0,0,1,1,119258.528
90.84,0,0,0,0,1,1,1,1,49723.82986
90.84,0,0,0,0,0,1,0,1,87760.15978
90.84,0,0,0,0,0,0,1,1,116942.7622
90.82,0,0,0,0,0,0,1,0,55475.89748
90.82,0,0,0,0,0,1,1,1,102704.7279
90.82,0,0,0,1,1,1,0,0,89862.62018
90.82,0,1,0,0,1,1,1,1,92641.11768
90.82,0,0,0,0,0,1,0,1,45985.65855
90.82,0,0,0,0,0,0,0,0,98603.17126
90.82,0,0,0,0,0,0,0,1,81951.04915
90.82,0,0,0,1,0,1,0,1,65582.2435
90.8,0,0,0,0,0,1,0,1,49413.85536
90.8,0,1,0,0,0,1,0,1,116404.4858
90.8,0,0,0,0,0,0,1,1,87204.89101
90.8,0,0,0,0,0,0,0,1,88223.69664
90.8,0,0,0,0,0,0,0,0,47258.69756
90.8,0,0,0,0,0,0,1,0,76030.85643
90.8,0,0,0,0,0,0,1,1,104635.7917
90.8,0,0,0,0,0,1,0,0,94520.24749
90.8,0,0,0,0,0,0,1,0,78740.24809
90.8,0,0,1,0,0,0,1,1,121423.2412
90.8,0,0,0,1,0,1,0,1,85159.07818
90.8,0,0,1,0,0,1,0,1,88468.63953
90.79,0,0,0,0,0,0,1,1,102345.2064
90.79,0,0,0,0,0,1,0,1,103258.1165
90.79,0,0,0,0,0,1,0,1,78770.91324
90.79,0,0,0,0,0,0,1,1,72502.44102
90.79,0,0,0,0,0,1,1,1,92657.93392
90.79,0,0,0,0,0,1,1,1,63161.41053
90.79,0,1,0,0,0,1,1,1,66134.14683
90.79,0,1,0,1,0,1,0,0,113869.5904
90.78,0,0,0,0,0,1,1,1,92686.92438
90.78,0,0,0,0,1,0,0,1,73372.90881
90.78,0,0,0,1,0,0,0,1,109936.8899
90.78,0,0,0,1,0,0,0,1,124922.6927
90.78,0,0,0,0,0,0,1,1,59596.55619
90.78,0,0,0,0,0,1,0,0,70169.06009
90.78,0,0,0,0,0,1,1,1,80236.62904
90.78,0,0,0,0,0,1,1,1,102301.4643
90.78,0,0,0,0,0,1,1,1,88076.35257
90.78,0,0,1,0,0,1,1,1,82130.90746
90.78,0,0,0,1,0,1,0,1,86958.58428
90.78,0,0,0,0,0,0,1,1,97675.45103
90.78,0,0,0,0,0,0,0,1,87077.97559
90.78,0,0,0,0,0,0,1,1,91835.68788
90.78,0,0,0,0,0,0,1,0,54719.97921
90.78,0,0,0,0,1,0,0,1,80739.86795
90.77,0,0,0,0,0,0,0,1,103037.2654
90.77,0,0,0,0,0,0,0,0,88046.64288
90.77,0,0,0,1,1,0,1,1,124442.652
90.77,0,0,0,0,0,0,1,1,95098.64214
90.77,0,0,0,0,0,0,1,0,95111.73534
90.77,0,0,0,0,0,1,0,0,94953.20553
90.77,0,0,0,0,0,1,0,1,46551.45812
90.77,0,0,1,0,0,0,1,1,115812.0344
90.76,0,0,0,0,0,0,0,1,86076.94639
90.76,0,0,0,0,0,1,1,1,72643.69494
90.76,0,0,0,1,1,1,1,1,87014.12232
90.76,0,0,0,0,0,0,1,1,111592.4845
90.74,0,0,0,0,0,0,0,1,84703.07371
90.74,0,0,0,0,0,0,1,1,69753.79044
90.74,0,0,0,0,0,0,1,1,76819.28804
90.74,0,1,0,0,0,1,1,0,112041.2181
90.74,0,0,0,0,0,0,1,0,77175.62654
90.74,0,0,1,0,0,1,0,1,113531.817
90.74,0,0,0,0,0,0,0,0,64742.22082
90.74,0,0,0,0,0,0,0,1,59220.62312
90.74,0,0,0,0,0,1,0,0,68706.29062
90.74,0,0,0,1,1,1,0,0,89452.38367
90.74,0,0,0,1,0,1,0,0,74945.78966
90.74,0,0,0,0,0,0,1,0,80620.04047
90.68,0,0,0,0,0,0,0,1,91583.8477
90.68,0,0,0,1,0,1,1,1,73700.7963
90.68,0,0,0,0,0,0,1,0,96183.61236
90.68,0,0,0,0,0,1,0,1,62551.47501
90.68,0,0,0,0,0,1,0,1,89605.05897
90.68,0,0,0,1,0,0,0,1,43057.12439
90.68,0,0,0,0,0,1,1,1,92741.5831
90.68,0,0,0,0,0,1,0,1,111620.8727
90.68,0,0,0,1,0,1,1,1,47149.3657
90.68,0,0,0,0,0,0,1,1,68819.54323
90.68,0,0,0,0,0,0,0,1,81266.65505
90.68,0,0,0,0,0,1,1,0,107401.615
90.68,0,0,0,0,0,1,1,0,86091.18821
90.68,0,0,1,0,0,1,0,1,79206.53005
90.68,0,0,1,0,0,0,1,0,60638.52085
90.68,0,0,0,1,0,0,1,0,61217.9586
90.67,0,1,1,1,0,0,1,0,100848.3615
90.67,0,0,0,0,0,0,1,1,102357.3899
90.67,0,0,0,0,0,0,0,1,66487.98906
90.67,0,0,0,0,0,0,1,1,115672.9198
90.6,0,0,0,0,0,0,1,0,79028.49598
90.6,0,0,0,0,0,1,1,0,91882.71806
90.6,0,0,0,0,0,1,1,1,80588.47726
90.6,0,0,0,1,0,0,0,1,52242.5248
90.6,0,0,0,0,0,0,0,0,75693.02545
90.6,0,0,0,0,0,0,1,1,81389.7123
90.6,0,0,0,0,0,1,1,1,70939.9733
90.6,0,0,0,0,0,0,0,1,106637.4508
90.6,0,0,0,0,0,1,1,1,81189.14622
90.6,0,0,0,0,0,1,0,0,88993.20479
90.6,0,0,0,0,0,1,1,0,79425.42983
90.6,0,0,0,1,0,0,1,1,97039.99171
90.58,0,0,0,1,0,1,1,0,120181.8433
90.58,0,0,0,0,0,1,1,1,75872.57752
90.58,0,0,0,0,0,0,1,1,98509.05034
90.58,0,0,0,0,0,0,0,1,114416.3124
90.58,0,0,0,0,0,0,1,0,84347.23446
90.58,0,0,0,0,0,0,1,1,102943.9118
90.58,0,1,0,0,0,1,0,0,59866.75658
90.58,0,0,0,0,0,1,0,0,56883.43349
90.58,0,0,0,0,0,0,0,1,87405.46593
90.58,0,0,0,0,0,0,1,1,101914.6927
90.58,0,0,0,0,0,1,1,1,80298.12549
90.58,0,0,0,0,0,1,1,1,82792.24714
90.58,0,0,0,0,0,0,0,1,100124.1834
90.58,0,0,0,0,0,1,1,0,81630.74119
90.58,0,0,0,0,0,0,0,1,61850.54995
90.58,0,0,0,0,0,0,1,1,87279.67838
90.58,0,0,0,1,0,1,1,1,80370.7359
90.58,0,0,0,0,0,0,1,1,81150.30851
90.58,0,0,0,0,1,0,0,1,115413.2071
90.58,0,0,0,0,0,0,1,0,59187.23239
90.58,0,1,0,0,0,0,1,1,108622.5471
90.58,0,0,0,0,1,1,1,1,95625.0029
90.58,0,1,0,0,0,1,1,0,109709.124
90.58,0,0,0,0,0,1,0,1,108725.3981
90.58,0,0,0,0,0,0,1,1,57536.15023
90.58,0,0,0,0,0,1,1,0,68782.81926
90.58,0,0,0,0,0,0,0,1,80266.53969
90.58,0,1,0,0,0,1,1,1,104331.9184
90.58,0,0,0,0,0,0,1,0,81309.57342
90.58,0,0,0,1,1,1,0,1,55025.64578
90.58,0,0,0,0,0,0,1,0,70698.64784
90.58,0,0,0,0,0,0,1,1,89495.4606
90.55,0,0,0,1,0,0,1,0,88559.58446
90.55,0,0,0,1,0,1,1,0,76633.08392
90.55,0,1,0,0,0,1,1,0,81596.99396
90.55,0,0,0,0,0,0,1,1,94351.10051
90.54,0,0,0,0,0,0,1,1,87984.06365
90.54,0,0,0,0,0,0,0,1,73144.88969
90.54,0,0,0,0,1,1,1,0,30330.94296
90.54,0,0,0,0,1,0,0,0,83992.62941
90.54,0,0,0,0,0,0,1,0,96160.11576
90.54,0,0,0,0,1,0,0,0,66309.66014
90.54,0,0,0,0,0,0,1,1,73112.17061
90.54,0,0,0,0,0,1,1,1,72704.06554
90.54,0,0,1,0,0,1,0,0,80607.41756
90.54,0,1,1,0,0,0,0,1,102161.5268
90.54,0,0,0,1,0,0,1,1,125707.4234
90.54,0,0,0,0,0,1,1,1,55191.85268
90.5,0,0,0,0,0,0,0,0,138923.1147
90.5,0,0,0,0,0,1,0,1,115780.7732
90.5,0,0,0,1,0,0,0,1,85255.7124
90.5,0,1,0,1,0,0,1,1,54472.83802
90.5,0,0,0,1,0,0,0,0,94766.0265
90.5,0,0,0,0,1,0,1,1,99627.91659
90.5,0,0,0,1,0,0,1,1,99131.53364
90.5,0,0,0,0,0,0,1,1,90169.28525
90.49,0,0,1,0,0,0,0,0,106652.8925
90.49,0,0,0,1,0,0,0,1,89258.7636
90.49,0,0,0,0,0,1,1,1,115856.2185
90.49,0,0,0,1,0,0,1,1,51343.49103
90.49,0,0,0,0,0,0,1,1,87483.09663
90.49,0,0,0,0,0,1,1,0,51385.60307
90.49,0,0,0,1,0,1,1,0,89740.58915
90.49,0,0,0,1,0,0,1,1,91571.52926
90.49,0,0,0,0,0,0,1,0,122816.9701
90.49,0,0,0,0,0,1,0,1,38713.12078
90.49,0,0,0,1,0,0,0,1,90525.40228
90.49,0,0,0,1,0,1,1,0,73686.29849
90.49,0,0,1,1,0,1,1,0,121625.3541
90.49,0,0,0,0,0,1,1,1,100840.9791
90.49,0,0,0,0,0,1,1,1,60312.9034
90.49,0,0,0,0,0,1,1,1,117844.6467
90.45,0,0,0,0,0,1,1,1,63824.0091
90.45,0,0,0,1,0,1,0,0,49961.85988
90.45,0,0,0,1,0,1,1,1,108796.1308
90.45,0,0,0,0,0,1,1,1,64990.97597
90.45,0,0,0,0,0,0,1,1,67351.49119
90.45,0,0,0,1,0,0,1,1,80333.52988
90.45,0,0,0,0,0,1,0,0,78850.42252
90.45,0,0,0,0,0,1,0,1,57584.83355
90.43,0,0,0,0,0,1,0,1,117808.1042
90.43,0,0,0,0,0,1,1,1,76487.28373
90.43,0,0,0,0,0,1,0,0,103200.7817
90.43,0,0,0,1,0,1,0,1,41737.9414
90.43,0,0,0,0,0,1,1,0,63464.74309
90.43,0,0,0,0,0,0,0,0,86993.4542
90.43,0,0,0,0,0,1,0,1,81473.57922
90.43,0,0,0,0,0,0,1,0,98666.58111
90.43,0,0,0,0,0,0,0,1,105830.2529
90.43,0,0,0,0,0,1,1,1,92968.01519
90.43,0,0,0,1,0,0,1,1,70030.75592
90.43,0,0,0,0,0,0,1,0,33137.66801
90.43,0,0,0,0,0,0,0,0,113409.2353
90.43,0,0,0,0,0,1,0,0,49074.07801
90.43,0,0,0,0,1,0,1,0,121501.7342
90.43,0,0,0,0,0,0,1,0,87701.76204
90.43,0,0,0,0,0,0,1,1,89685.98438
90.43,0,0,0,1,0,0,0,1,105592.7096
90.43,0,0,0,1,1,0,1,1,94184.69945
90.43,0,0,0,0,1,0,0,1,96339.56846
90.42,0,0,0,0,0,1,0,1,31200.14196
90.42,0,0,0,0,0,1,1,1,80651.79979
90.42,0,0,0,0,0,0,1,0,90084.47697
90.42,0,0,0,0,0,0,1,1,115267.9694
90.42,0,0,0,1,0,1,1,1,117134.0478
90.42,0,0,1,0,0,0,1,1,69299.36887
90.42,0,0,0,0,0,0,1,1,96970.79229
90.42,0,0,0,1,0,0,1,0,71144.42581
90.42,0,1,0,0,1,0,1,1,58968.22507
90.42,0,0,0,1,1,0,1,0,83794.07506
90.42,0,0,0,0,0,1,1,0,93514.79987
90.42,0,0,0,0,0,0,1,0,113936.7297
90.4,0,0,0,0,0,1,1,1,51117.25096
90.4,0,0,0,0,1,1,1,1,122273.3308
90.4,0,0,0,0,0,0,1,1,53374.1271
90.4,0,0,0,0,0,1,1,0,68678.53483
90.4,0,0,0,0,0,1,0,1,77586.08931
90.4,0,0,0,0,0,1,1,0,88918.56098
90.4,0,0,0,0,0,0,1,0,57114.19943
90.4,0,0,0,0,0,0,1,0,30776.8356
90.4,0,0,0,0,0,1,1,0,99363.93275
90.4,0,0,0,1,0,0,1,1,68831.05158
90.4,0,0,0,0,0,0,1,1,94159.01334
90.4,0,0,0,1,0,1,0,0,86764.137
90.4,0,0,0,0,1,1,0,1,66619.61101
90.4,0,0,0,1,0,1,1,0,109463.8124
90.4,0,0,0,0,0,1,1,1,83777.21547
90.4,0,0,0,0,0,1,0,0,61616.99256
90.39,0,0,1,0,0,0,1,0,57487.8604
90.39,0,0,0,0,0,0,0,0,119836.4756
90.39,0,0,0,0,0,1,1,1,96383.92777
90.39,0,0,0,0,0,1,1,1,109025.1553
90.39,0,0,0,0,0,0,0,1,97674.34808
90.39,0,0,0,0,0,0,0,1,101312.4104
90.39,0,0,0,0,0,1,1,0,112214.8298
90.39,0,0,0,0,0,1,1,1,68368.126
90.39,0,0,0,0,0,0,0,1,79745.37956
90.39,0,0,0,0,0,1,1,0,91937.45537
90.39,0,0,0,1,0,0,0,1,101657.1544
90.39,0,0,0,1,1,0,0,0,69770.81949
90.38,0,0,0,1,0,1,0,1,118239.7123
90.38,0,0,0,1,0,0,1,1,112993.9785
90.38,0,0,0,0,0,0,0,1,103491.9809
90.38,0,0,0,0,0,0,0,1,106642.2923
90.38,0,0,0,0,0,1,1,1,89262.51649
90.38,0,0,0,0,0,1,1,1,83445.23023
90.38,0,0,0,0,0,1,0,0,36255.40769
90.38,0,0,0,1,0,0,1,0,93319.29262
90.38,0,0,0,0,0,0,0,0,117134.9386
90.38,0,0,0,0,0,0,1,1,107650.7177
90.38,0,0,0,0,0,0,0,1,72713.91389
90.38,0,0,0,0,0,1,0,0,41372.10756
90.38,0,0,0,1,0,0,1,1,73592.76895
90.38,0,0,0,0,0,0,0,1,92759.3438
90.38,0,0,0,0,0,1,1,0,89376.74386
90.38,0,0,0,0,0,1,1,1,65929.53375
90.38,0,0,1,0,0,1,0,1,79276.8312
90.38,0,0,0,0,0,1,0,1,59417.74821
90.38,0,0,0,0,0,1,1,0,53822.03841
90.38,0,0,0,0,0,1,0,0,104336.7303
90.38,0,0,0,1,0,0,0,1,88562.52718
90.38,0,0,0,0,0,0,0,1,103520.626
90.38,0,0,0,0,0,0,0,0,58738.80687
90.38,0,0,0,0,0,0,0,1,87452.84907
90.37,0,0,0,0,0,0,1,1,103365.1727
90.37,0,0,0,0,0,1,0,1,63374.05425
90.37,0,0,0,0,0,0,1,1,112154.6545
90.37,0,0,0,1,0,1,0,1,120862.6043
